,parent_company_name,total_air_pollutants_kg
11955,Holcim (Hrvatska) d.o.o.,330012900.0
11956,Holcim (Schweiz) AG,922120540.0
11957,Holcim (Suisse) SA,381513820.0
11958,Holcim Belgique sa,1093396450.4845
11959,Holloway Farms Ltd,12175.0
11960,Holmen Paper AB,167581000.0
11961,Honeywell Aerospace Olomouc s.r.o.,156.5
11962,Honkaporsas Oy,10100.0
11963,Hook 2 Sisters Limited,707871.0799999998
11964,Hook 2 Sisters Ltd.,13105.0
11965,Hook2Sisters Limited,96200.0
11966,Hook2sisters LTD,13001.0
11967,Hook2sisters Ltd,264222.0
11968,Horan Pig Enterprises Limited,143430.1
11969,Horizon Tselluloosi ja Paberi AS,258620000.0
11970,Horizont 98 Kft.,17800.0
11971,Horsens Deponeringsanlæg,38358.071
11972,Horshaga Lantbruk AB,11000.0
11973,Hortex Sp. z o.o.,154.0
11974,Horváth András István,22400.0
11975,Horváth István,19900.0
11976,"Horákova farma,a.s.",24250.0
11977,"Hospodářské družstvo Určice, družstvo",10819.0
11978,Hossa Sp. z o.o.,262000.0
11979,"Hovedcentralen, varmeværk",1011771.0024229999
11980,"Howard Goodwin, Keith Goodwin, Dorothy Goodwin & Sally Goodwin",10540.0
11981,Howmet Ltd,375.0
11982,Huhtimäen Tila Oy,15900.0
11983,Hungaro-Seghers Kft.,26500.0
11984,Hungary-Pork Kft,158800.0
11985,Hungary-Pork kft,47200.0
11986,Hungerit Zrt.,138200.0
11987,Hungrana Kft.,293435000.0
11988,Huntsman P&A UK Limited,184000000.0
11989,Huntsman Polyurethanes (UK) Ltd,37940.0
11990,Huntstown Power Company Limited,687565089.33
11991,"Huta Cynku ""Miasteczko Śląskie"" S.A.",400993141.6
11992,Huta Łaziska S.A. w upadłości układowej,158751000.0
11993,Hyde Park Pig Farm Limited,14288.8
11994,Hydrocarbon Resources Ltd,495478100.0
11995,Hyundai Motor Manufacturing Czech s.r.o.,162278.0
11996,HÉCTOR GONZALO PIÑA VARAS,13700.0
11997,HÉCTOR VELASCO DEL RÍO,32700.0
11998,HÉLIO PRINT,213500.0
11999,Háda Zoltán,79900.0
12000,Hämeenkyrön Voima Oy,127000.0
12001,Hässleholm Miljö AB,146000.0
12002,Håkantorp Ägg AB,15800.0
12003,Hålltorp Säteri AB,17500.0
12004,Héjja Testvérek Kft.,30100.0
12005,"Hírös ""B"" Kft.",15600.0
12006,Hód-Mezőgazda Zrt.,45800.0
12007,Höganäs Sweden AB,346000823.0
12008,I & H Brown Limited,354000.0
12009,I & J Howat,32850.0
12010,I N T E G R O  a. s.,61813.020000000004
12011,"I.G. SAN CRISTOBAL, S. L.",10400.0
12012,"I/S AffaldPlus, Næstved Affaldsenergi",134567.0
12013,"I/S AffaldPlus, Slagelse Affaldsenergi",44720.1
12014,I/S Argo – Roskilde Kraftvarmeværk,411681.135521
12015,I/S Hegnsgård,11425.0
12016,I/S KRAFTVARMEVÆRK THISTED,44542.0
12017,I/S Norfors,118082.0
12018,I/S RENO-NORD,224141238.0
12019,I/S Skovsted Losseplads,55722.0
12020,"I/S Vestforbrænding, Glostrup",193537284.577937
12021,"IBAÑEZ GIMENO, F.JOAQUIN",10900.0
12022,IBAÑEZ MARCHITE JL Y VENTURA BARASOAIN V,18200.0
12023,IBAÑEZ MUGICA MIREN Y LANA MARQUINEZ RAMON,20700.0
12024,IBER-SALAMANCA S.L.,17100.0
12025,"IBERDROLA COGENERACIÓN, S.R.L.U.",551148000.0
12026,"IBERDROLA GENERACION TERMICA, S.L.",180000.0
12027,"IBERDROLA GENERACION, S.A.U.",1691189800.0
12028,IBERDROLA GENERACIÓN TÉRMICA S.L.,1323657000.0
12029,"IBERFEED, S.A.",29800.0
12030,"IBERICOGEN, S.L.",29000.0
12031,"IBERICOS DE ARAUZO 2004, S.L",98800.0
12032,"IBERJOCAR, S. COOP.",19100.0
12033,IBP INSTALFITTINGS SP.Z O.O.,1057.0
12034,IBÉRICO LA ARMEDILLA S.L.,20800.0
12035,"IBÉRICOS VALCORBA, S.L.",21200.0
12036,ICT POLAND Sp z.o.o,117000.0
12037,"IDAE SANT JOAN, AIE",102000000.0
12038,IGNACIO MAZA RODRÍGUEZ,163400.0
12039,IGNACIO PASCUAL LLOVERA (ABANS MANUEL PASCUAL BERNAUS),24100.0
12040,IGNACIO SADABA LASHERAS,12100.0
12041,IGNEA MEDIOAMBIENTE S.L.,697000.0
12042,IGRAMSA SL,24000.0
12043,IGas Energy Production Limited,287000.0
12044,IIvari Mononen,693.0
12045,IKOS ENVIRONNEMENT,3040000.0
12046,"ILDEFONSO VELA, S.L.",16900.0
12047,"ILLA CASTELL, SA",10300.0
12048,IMERYS ALUMINATES,165972000.0
12049,IMERYS GRAPHITE & CARBON BELGIUM,150000.0
12050,IMERYS Graphite & Carbon,25324714.0
12051,IMPOALA 2008 ARAGON,13600.0
12052,IMPRIMERIE HELIO CORBEIL,331000.0
12053,"INA-INDUSTRIJA NAFTE, d.d.",1403307800.0
12054,INARA S.L.,15000.0
12055,INCRIPOR GALICIA,22900.0
12056,INDAVER,430077.8
12057,INDORAMA VENTURES QUÍMICA,5089500.0
12058,INDUSTEEL BELGIUM S.A.,111000000.646
12059,INDUSTEEL FRANCE SITE DU CREUSOT,1106.0
12060,"INDUSTEEL FRANCE, SITE DE CHATEAUNEUF",1140.0
12061,"INDUSTRIA AVÍCOLA SUREÑA, S.L.",57500.0
12062,"INDUSTRIA DE TRANSFORMACIONES, S.A.",102000000.0
12063,INDUSTRIAL QUÍMICA DEL NALÓN S.A.,339070.0
12064,"INDUSTRIAS AVÍCOLAS HERPOGA, S.L.",137000.0
12065,INDUSTRIAS DEL TABLERO S.A. (INTASA),3828740.8999999994
12066,INDUSTRIAS DOY MANUEL MORATE,139073.6
12067,INDUSTRIAS HERGOM,60.0
12068,"INDUSTRIAS LÁCTEAS ASTURIANAS, S.A.",129523800.0
12069,"INDUSTRIAS QUIMICAS DEL OXIDO DE ETILENO, S.A.",135000000.0
12070,INDUSTRIE DU BOIS VIELSALM & CIE - IBV,308398123.0
12071,INEOS,214018300.0
12072,INEOS  FELUY sprl,125315000.0
12073,INEOS CHEMICALS LAVERA SAS,179373.0
12074,INEOS Chemicals Grangemouth Limited,525478900.0
12075,INEOS DERIVATIVES LAVERA,9676.0
12076,INEOS FPS Limited,351616000.0
12077,INEOS Manufacturing Scotland Limited,429647000.0
12078,INEOS Nitriles (UK) Limited,159115000.0
12079,INEOS Nitriles (UK) Ltd,208396573.0
12080,INEOS OXIDE UTILITIES,401223000.0
12081,INEOS PHENOL BELGIUM,198108000.0
12082,INEOS POLYMERS SARRALBE SAS,132168000.0
12083,INEOS STYROLUTION,112000.0
12084,INEOS STYROLUTION BELGIUM,118000120.0
12085,"INEOS SULPHUR CHEMICALS SPAIN, S.L.",179000.0
12086,"INICIATIVAS GANADERAS DE LA RIBAGORZA, S.L.",11200.0
12087,INMA SARASA,12000.0
12088,INMACULADA GÓMEZ CASTAÑO,23000.0
12089,INOVYN Chlorvinyls Limited,155275.0
12090,"INOVYN ESPAÑA, SL",23451.0
12091,INOVYN FRANCE,120220.0
12092,INOVYN Manufacturing Belgium,131.0
12093,INOVYN Manufacturing Belgium sa,37105.0
12094,"INPORBA 2009, S.L.",168400.0
12095,"INPRA, S.A.",52200.0
12096,INTEGRACIONES AVÍCOLAS VALENCIANAS,24100.0
12097,"INTEGRACIONES CARUSAN, S.L.",14100.0
12098,"INTEGRACIONES DESPROAVE, S.L.",34000.0
12099,"INTEGRACIONES MUÍÑOS, SL",21800.0
12100,INTEGRACIONES PORCINAS DEL PIRINEO 2015 S.A.,123600.0
12101,"INTEGRACIONES PORCINAS EL CAMPILLO, S.L.",21500.0
12102,INTEGRACIONES PUSA,12800.0
12103,INTEGRALOR SOCIEDAD COOPERATIVA,30200.0
12104,"INTEGRAPORC, S.L.",15100.0
12105,"INTEGRAZ, spol. s r.o. pro ŽV Záhorčí",86991.0
12106,INTERCOMMUNALE VOOR SLIB- EN VUILVERWIJDERING VAN ANTWERPSE GEMEENTEN,159118000.0
12107,INTERGEMEENTELIJK SAMENWERKINGSVERBAND VOOR VUILVERWIJDERING EN -VERWERKING IN BRUGGE EN OMMELAND,141000.0
12108,INTERGEMEENTELIJKE VERENIGING VOOR AFVALBEHEER IN GENT EN OMSTREKEN,106000000.0
12109,INTERNATIONAL PAPER S.A.,786573814.6
12110,INTEROR,116.0
12111,INTEROVO AVICOLA HUESCA,149600.0
12112,INTEROVO CALLEN,177900.0
12113,"INTERQUIM, SA",231510.0
12114,INTRADEL,150000.0
12115,INVERSIONES COLIAS BENITO,16200.0
12116,INVERSIONES DE ALLÍ S.L,25000.0
12117,"INVERSIONES JOFER, S.L.",37400.0
12118,"INVERSIONES Y PRODUCTOS MAMS, S.L",15800.0
12119,IPALLE,419271000.12
12120,"IRIZAR, S.COOP.",470000.0
12121,ISABEL RUZAFA SÁNCHEZ,21900.0
12122,ISD DUNAFERR Zrt.,1457023274.0
12123,ISD POWER Kft.,398000.0
12124,ISDND DE LA BUTTE BELLOT,545000.0
12125,ISDND LAMBERT IV,365000.0
12126,ISDUND VALNOR BILLY,215000.0
12127,ISMAEL HUGUET GILI,25300.0
12128,ISMAEL LÓPEZ CARRASCO,22400.0
12129,ITON SEINE,416.0
12130,IVECO ESPAÑA,148000.0
12131,IVRY PARIS XIII,572204465.1
12132,IWB Basel,255000014.0
12133,Ibstock PLC,262870.0
12134,Iggesund Paperboard (Workington) Limited,236000.0
12135,Iggesund Paperboard AB,924591035.0
12136,Imerys PCC UK Limited,51360.0
12137,Imrédi és Társa Kft,38400.0
12138,Indaver Ireland Limited,299197691.02
12139,Indivior UK Limited,5432.0
12140,Inforg 2008 Kft.,28900.0
12141,"Ing. Karel Kuthan, CSc.",15074.0
12142,Ingelsta Gården AB,12400.0
12143,Innospec Limited,152599.0
12144,Inofama Spółka Akcyjna,2130.0
12145,Inovyn Sverige AB,47500.0
12146,Instytut Metali Nieżelaznych,3381.3
12147,Integrated Waste Management Ltd,1947029.92
12148,Intel Ireland Limited,96618.0
12149,Interconnector (UK) Limited,156000.0
12150,International Automotive Components Group s.r.o.,117862.0
12151,International Flavours & Fragrances I.F.F. (Great Britain) Ltd,3629.0
12152,International Paper - Kwidzyn Sp. z o.o.,779449813.00155
12153,International Rectifier Newport Limited,15600.0
12154,Intradel,270176000.0
12155,Ioannis Georgiou Piggery Ltd,46100.0
12156,Ipsen Biopharm Ltd,284.0
12157,Irisford Limited,15156.6
12158,Irish Cement Limited,1687689778.72615
12159,Irish Distillers Limited,46477803.0
12160,Irving Oil Whitegate Refinery Limited,277385168.0
12161,Island Gas Limited,225000.0
12162,Island Waste Services Limited,792031.7
12163,Isoniitun Lintu Oy,19700.0
12164,"Iveco Czech Republic, a. s.",131274.33
12165,IÑIGUEZ MONCAYOLA S.C.,13300.0
12166,J A Willis (Northallerton) Limited,18700.0
12167,J C Bamford Excavators Ltd.,229000.0
12168,J W Havers & Son,14739.0
12169,J. MAVROULIS - G. PRIOVOLOS,964.0
12170,J.A & R Geldard & Sons,11405.0
12171,J.C Lister Farms Ltd,103470.0
12172,J.M.MANE,134000.0
12173,JADIGA ACTIVIDADES,32800.0
12174,"JAIME OPAZO BLANCO Y OTROS, S.C.",15200.0
12175,JAIRO DE LAMA PLAZA,14500.0
12176,JAJE PRODUKT doo,21700.0
12177,"JALAEBRO, SAU",88200.0
12178,JANSSEN PHARMACEUTICA,191940.0
12179,JAUME BOIXADER FARRÀS,12100.0
12180,JAUME FARRAN CURIA,16500.0
12181,JAUME GARRIGA CASAS,29400.0
12182,JAUME PUJOL FORNS,13200.0
12183,JAUME SANS FORNELLS,12800.0
12184,JAUME SOLE FONTOVA,16200.0
12185,JAVIER ALEGRE MARTINEZ,12600.0
12186,JAVIER GABAS BELTRAN,10400.0
12187,JAVIER MORA JIMÉNEZ,41400.0
12188,JAVIER MUR LOPEZ,10400.0
12189,JAVIER SOLER TOBEÑA,11900.0
12190,JAVIER Y FLORENCIO CALVO HERNÁNDEZ,16200.0
12191,JEAN-MICHEL GUILLOT,435000.0
12192,"JEKO, javno komunalno podjetje, d.o.o., Odlagališče nenevarnih odpadkov Mala Mežakla",250518.0
12193,JERÓNIMO GARCÍA CORTÉS,15600.0
12194,JERÓNIMO MORALES GARCÍA,13100.0
12195,JESUS DIAZ TERES,16900.0
12196,JESÚS ALONSO SEVILLANO,13200.0
12197,JESÚS ANTONIO BALLESTEROS DE FRUTOS,34900.0
12198,JESÚS CANO VILLAMAYOR,21900.0
12199,"JESÚS DEL RÍO, S.L",44900.0
12200,JESÚS MANUEL BEAMONTE SEVILLANO,16400.0
12201,JESÚS MONGE PÉREZ,18000.0
12202,JESÚS RUBIO LAS HERAS,18700.0
12203,JESÚS VILLACÉ MEDINA,11400.0
12204,JG Pears Power (O&M) Ltd,135336.0
12205,JH McCloy and Co Ltd,21435.0
12206,JHYB s.r.o.,28300.0
12207,JIASO C.B.,10400.0
12208,"JIMÉNEZ DELGADO, S.C.",18900.0
12209,"JIMÉNEZ RUIZ, MARIA ÁNGELES",44200.0
12210,JKP d.o.o. Slovenske Konjice,191425.0
12211,JKP ”Beogradske elektrane”,500000.0
12212,JMW Farms,42300.0
12213,JMW Farms (Ballyclare Site),12400.0
12214,JMW Farms (IRL) Limited,167366.9
12215,JMW Farms Riverside,14600.0
12216,JO.MA RAMADERS 78 SL,13800.0
12217,JOAN BONSFILLS ROVIRA,10700.0
12218,JOAN SEGURA ANGUERA,11500.0
12219,JOAQUIM ROVIRA BAUCELLS,10600.0
12220,JOAQUIN BAYONA Y CIA S.C.,15000.0
12221,JOAQUIN CASADO OLALLA,18100.0
12222,JOAQUÍN ARIAS ARIAS,27600.0
12223,JONATHAN VERA MAYOR,16400.0
12224,JORDI MORE ANGRILL,14000.0
12225,JORDI SANGRA RICART,15700.0
12226,JORGE ALONSO BARRIOS,23400.0
12227,JORGE MARTIN ESTALLO,15900.0
12228,JORGE MONTES MAIRAL,23100.0
12229,JORGE MOREU GRACIA,16500.0
12230,JORGE ROTA JORGE,12600.0
12231,"JORGE, S.L.",20900.0
12232,JORRI S.C.,13500.0
12233,"JOS? CID Y OTROS, C.B",28600.0
12234,JOSE ANDRÉS REYES PÉREZ,19100.0
12235,JOSE ANTONIO ASCASO OTAL,10400.0
12236,JOSE ANTONIO DIAZ BELIJAR,16100.0
12237,JOSE ANTONIO MANCHO TRALLERO,12100.0
12238,JOSE ANTONIO RICO GUISERAS,10400.0
12239,JOSE ANYONIO PEREZ OCHOA,12000.0
12240,JOSE CORRAL TORRALBA,10400.0
12241,JOSE LUIS EZQUERRA GUARCH,15400.0
12242,JOSE LUIS LOPEZ SATUE,10400.0
12243,"JOSE LUIS SANTOS GARCIA, S.L.",38900.0
12244,JOSE MANUEL BRETON HERCE,10600.0
12245,JOSE MANUEL MARTINEZ GALLARTE,16400.0
12246,JOSE MARTINEZ LOPEZ,26000.0
12247,JOSE MARÍA HERNÁNDEZ PÉREZ,16400.0
12248,JOSE RAMON MESTRE EJARQUE,30000.0
12249,JOSE RAMON PAC LARRUY,12500.0
12250,JOSE RAUL MURO RUPEREZ,10700.0
12251,JOSE VILLAR PEÑALVER,31200.0
12252,JOSEP BERNAUS BARO,12800.0
12253,JOSEP BOIX COROMINOLA,10600.0
12254,JOSEP BOIXADERA CASTELLÀ (ABANS LLUIS BOIXADERA VILAJOSANA),11000.0
12255,JOSEP COLL REIG,10500.0
12256,JOSEP FERNANDEZ I FILLS S.C.P.,16700.0
12257,JOSEP GASET MAJÀ,15100.0
12258,JOSEP GUIXE CIRERA,133500.0
12259,JOSEP LLUIS SALSE RUIZ,14800.0
12260,JOSEP M. RIERA SOLÉ,12600.0
12261,JOSEP MARIA CAPDEVILA PALAU,13100.0
12262,JOSEP MARIA EROLES NOVAU,13800.0
12263,JOSEP MARIA PIJUAN VALL,36800.0
12264,JOSEP Mª BERNADI SISTERÓ,10200.0
12265,JOSEP REIG PÀMIES,13900.0
12266,JOSÉ ANDRÉS GARCÍA MORO,23000.0
12267,JOSÉ ANTONIO MARTÍN MARTÍN,11800.0
12268,JOSÉ BELMONTE RUIZ,28200.0
12269,JOSÉ CAMARERO MARTÍNEZ,10700.0
12270,JOSÉ EMILIO SANCHEZ MUÑOZ,11500.0
12271,JOSÉ FÉLIX MERINERO VEDÍA,25600.0
12272,JOSÉ IGNACIO ROJO TOMÉ,17500.0
12273,JOSÉ LUIS FERRER BEGUÉ,10400.0
12274,JOSÉ LUÍS ÁLVAREZ MUÑOZ,37400.0
12275,JOSÉ MANUEL CABALLERO LAVEDÁN,11700.0
12276,JOSÉ MANUEL DE LA FUENTE OLMOS,32800.0
12277,JOSÉ MANUEL SOENGAS CALVO,26700.0
12278,JOSÉ MENDOZA SÁNCHEZ,34700.0
12279,JOSÉ MIGUEL REBASA SÁNCHEZ,16400.0
12280,JOSÉ MORONTA ROSADO,14300.0
12281,JOSÉ PERALTA GARCÍA,20100.0
12282,"JOSÉ ROLDÁN MORILLO, S.L.",10500.0
12283,JOSÉ SORO MARÍN,10900.0
12284,JOSÉ VICENTE INIESTA MEDINA,14200.0
12285,"JOSÉ, DOMINGO Y MIGUEL ANGEL MORENO SÁNCHEZ",13100.0
12286,"JOVIANMA, S.C.L.",17700.0
12287,JP EPS BEOGRAD,1693800.0
12288,JSR Farms Ltd,10173.0
12289,JSW KOKS Spółka Akcyjna,882621471.0
12290,JUAN ANTONIO GALLIFA FAURE,10100.0
12291,JUAN ANTONIO NIETO MONTALVILLO,16400.0
12292,JUAN ANTONIO PARRA GUERRERO,22400.0
12293,JUAN BENEDICO SOLER,13600.0
12294,JUAN BENEDICO VISA,11800.0
12295,JUAN CARLOS GUERRERO CIHUELO,15300.0
12296,JUAN CARLOS PÉREZ BLESA,18500.0
12297,JUAN CARLOS ÁLVAREZ ALONSO,15600.0
12298,JUAN CARRETERO TORRES,18600.0
12299,JUAN DE DIOS MARTINEZ GARCIA Y ANTONIO TRUDELA ANDREO,20500.0
12300,JUAN DIEGO PARRA PARRA,19000.0
12301,JUAN HARO GARCÍA,13100.0
12302,"JUAN JIMÉNEZ GARCÍA, S.A.",103200.0
12303,JUAN JOSE RODRIGUEZ RAMOS,11400.0
12304,JUAN JOSE SANCHEZ PARRA,13500.0
12305,JUAN JOSÉ HERNANDO MORÓN,16700.0
12306,JUAN JOSÉ LITAGO GIL,16000.0
12307,JUAN JOSÉ ROMERO LÓPEZ,16700.0
12308,JUAN MANUEL NADAL BEIRED,10600.0
12309,JUAN MANUEL PEÑALVER PEÑALVER,16100.0
12310,JUAN MARTINEZ BAÑO,16000.0
12311,JUAN MARTINEZ CARMONA,17900.0
12312,JUAN MIGUEL GARCIA COLINAS,17200.0
12313,JUAN PARRA SEGURA,14600.0
12314,JUAN RAMON SANGRA FARRE,10100.0
12315,"JUAN ZAMBRANO, S.L.",34300.0
12316,JUAN ÁNGEL MARTÍN RODRÍGUEZ,21800.0
12317,"JUCAMPA, C.B.",17400.0
12318,JULIA CABRERO MARTÍN,13400.0
12319,JULIAN MARTÍN,20200.0
12320,JULIE SAVARY,105000000.0
12321,JULIO SÁNCHEZ MIGUEL Y MÓNICA DELGADO ARRIBAS,18400.0
12322,JUTA a.s.,162.0
12323,Jack Brand Limited,107.0
12324,Jacobs Douwe Egberts OPS GB Ltd,156283.0
12325,Jan Weijber,10400.0
12326,Jarttu Oy,31900.0
12327,Jastrzębska Spółka Węglowa Spółka Akcyjna,145554700.0
12328,Jata Emona d.o.o.,35700.0
12329,"Jatky Bučovice, s.r.o.",14493.3
12330,"Javne službe Ptuj d.o.o., Odlagališče nenevarnih odpadkov Gajke",174810.0
12331,Javno Komunalno Preduzeće Toplana Bor,220000.0
12332,"Javno komunalno podjetje Grosuplje d.o.o., Odlagališče nenevarnih odpadkov Špaja dolina",135538.0
12333,Javno komunalno podjetje Prodnik d.o.o.,263868.0
12334,Javno komunalno podjetje Radlje ob Dravi d.o.o.,76350.0
12335,Javno komunalno preduzeće za proizvodnju i distribuciju toplotne energije Gradska toplana Kruševac,496000.0
12336,Javno podjetje Center za ravnanje z odpadki Puconci d.o.o.,348245.0
12337,Javno podjetje Okolje Piran d.o.o.,174600.0
12338,Javno podjetje vodovod kanalizacija Snaga d.o.o.,3468928.0
12339,Javno preduzeće Elektroprivreda Srbije Beograd,353011700.0
12340,Jens Axel Sørensen,17870.0
12341,Jens Gade Holm,13216.0
12342,"Jeřábek & Vodrážka, výkrm drůbeže, spol. s r.o.",14030.0
12343,Jiří Hejduk,8.172
12344,John I Forbes,24200.0
12345,John Pointon & Sons Limited,280787.0
12346,"John Queally, Fenor Farms",147890.0
12347,John Sheehan (Oxford) Limited,109005.33
12348,Johnson Matthey Plc,20588.19
12349,Jonathan Ewing,15600.0
12350,Jones; Jones; Jones,14280.0
12351,Joseph E. Swiers Ltd,34996.0
12352,Jost Werke,2280.0
12353,Jungbunzlauer Holding AG,286128000.0
12354,Jura Cement Fabriken,499302160.0
12355,Juracime SA,205389610.0
12356,Jász-Föld Mezőgazdasági Zrt.,48300.0
12357,Jász-Plasztik Kft.,11.1
12358,Jászapáti 2000. Mezőgazdasági Zrt.,34300.0
12359,Jászberényi Kossuth Zrt,33700.0
12360,Jämtkraft AB,290600000.0
12361,Jönköping Energi AB,390930000.0
12362,K. K. E. Piggery Farm Ltd,61600.0
12363,K. Robertson & Son,13927.81
12364,KABÓKA Kft.,10300.0
12365,KALUTERM Kft.,44000.0
12366,KANIGEN WORKS BENELUX,5120.0
12367,KAO CORPORATION SA,140.0
12368,"KAPA ZLÍN, spol. s r.o.",251.0
12369,"KARLOV, a.s.",17838.0
12370,KASTAMONU ENTEGRE AGAC SANAYI,681000.0
12371,KAUBI FARMID OÜ,13200.0
12372,"KAVALIERGLASS, a.s.",261364.0
12373,KAVÍZ Kft.,315000.0
12374,"KAYSER,s.r.o.",96623.0
12375,KEBAG AG,292000000.0
12376,KELEČSKO a.s.,15501.0
12377,KEM ONE,174485835.0
12378,KEM ONE HERNANI,9050.0
12379,KEM ONE LAVERA,656966.0
12380,KERAFRIT S.A.,123000.0
12381,KERAGLASS,168124.0
12382,KEZO Hinwil,213000012.0
12383,KGHM Metraco S.A.,225739473.2
12384,KGHM POLSKA MIEDŹ S.A.,211000000.0
12385,KGHM Polska Miedź S.A.,1161526462.67
12386,KINGSPAN INSULATION,352.0
12387,KJÆRSGAARD ApS,10358.0
12388,KKT Oil OÜ,7936000.0
12389,KLADRUBSKÁ a.s.,11234.0
12390,"KLINKER SEG, S.L.",5030.0
12391,KNAUF INSULATION,69800.0
12392,KNAUF INSULATION S.P.R.L.,361700.0
12393,"KNAUF INSULATION, d.o.o.",181887.0
12394,"KNAUF INSULATION, spol. s r.o.",76040.0
12395,KNAUFINSULATION d.o.o.,37222.5
12396,KOELNER Łańcucka Fabryka Śrub Sp. z o.o.,119.0
12397,KOGEBAN,177000.0
12398,KOITO CZECH s.r.o.,5724.11
12399,KOMAGRA Sp. z o.o.,210000.0
12400,KONINGS JUICES & DRINKS,251.0
12401,KOPOS KOLÍN a.s.,15.6
12402,KORINTHOS POWER S.A.,808474000.0
12403,KOSKISEN OY,178000.0
12404,KOVAR a.s.,3219.0
12405,KOVOFINIŠ a.s.,1370.0
12406,KRISTEN PILEGÅRD ApS,10464.0
12407,"KRKA, d.d., Novo mesto",693.0
12408,KROGSGAARD BACON ApS,16099.0
12409,KRONOS EUROPE,134000000.0
12410,KRONOSPAN CHEMICAL SZCZECINEK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,188.0
12411,"KRONOSPAN CR,spol. s r.o.",139523925.0
12412,KRONOSPAN CRO d.o.o,75400.0
12413,KRONOSPAN MDF S.L.,119439.0
12414,"KRONOSPAN OSB, spol. s r.o.",137104359.0
12415,KRONOSPAN POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,433905000.0
12416,"KRONOSPAN, S.L",123000296.0
12417,KRZYŻANOWSKI PARTNERS Sp. z o.o.,11200.0
12418,KS Agro ApS,12053.0
12419,KUMPUNIEMEN VOIMA OY,129000.0
12420,KUOPION ENERGIA OY HAAPANIEMEN VOIMALAITOS,1000000.0
12421,KUPUSINA DOO NOVI KNEŽEVAC,28300.0
12422,KUUSAMON KAUPUNKI,258000.0
12423,KVA Limmattal,108000000.0
12424,KVA Linthgebiet,121000000.0
12425,KVA Thurgau,167000000.0
12426,KVA Turgi,134000000.0
12427,KVA Winterthur,227000013.0
12428,KVERNELAND GROUP KERTEMINDE A/S ,13087.0
12429,"KVK PARABIT, a.s.",168579.0
12430,Kaavere Agro OÜ,20100.0
12431,Kaihoniemen Kanalat Oy,16500.0
12432,Kainuun Voima Oy,117391000.0
12433,Kaldenek Bt.,22300.0
12434,Kalkproduktion Storugns AB,202000000.0
12435,Kaluterm Kft.,19000.0
12436,Kamesch,11700.0
12437,Kanakumppanit Oy,17200.0
12438,"Kanamunan tuotanto, Laitila",26100.0
12439,"Kanamunan tuotanto, Marttila",27600.0
12440,"Kananmunan tuotanto ja kananuorikkokasvatus, Oripää",11000.0
12441,"Kananmunan tuotanto, Laitila",57200.0
12442,"Kananmunan tuotanto, Loimaa",16500.0
12443,"Kananmunan tuotanto, Oripää",32800.0
12444,"Kananmunan tuotanto, Pöytyä",19800.0
12445,"Kananmunan tuotanto, Salo",17200.0
12446,"Kananmunan tuotanto, Somero",30500.0
12447,"Kananmunan tuotanto, Taivassalo",15600.0
12448,"Kananmunan tuotanto, broilerinlihan tuotanto, Loimaa",67000.0
12449,"Kananmunan tuotanto, naudanlihan tuotanto, kasvatuskanoja, Salo",14900.0
12450,Kanax Oy ,117000.0
12451,Kanizsa-Brojler Egyéni Cég,19900.0
12452,Kanthal AB,128.0
12453,Kaposszekcsői Mg. Zrt.,17200.0
12454,Karakai-I Agro Kft,20400.0
12455,Kardoskúti Agrár Zrt.,18500.0
12456,Karl-Johan Kullander,30500.0
12457,Karlskoga Kraftvärmeverk AB,169500000.0
12458,Karlstads Energi AB,296000000.0
12459,Karro Food Limited,3528.0
12460,Kaukaan Voima Oy,392294.0
12461,Kauriskallio Oy,32300.0
12462,Keadby Generation Ltd,804109680.4
12463,Keadby Generations LTD,1197817310.0
12464,Kelet-Grain Kereskedelmi és Szolgáltató Kft.,53900.0
12465,Kelet-Grain Mezőgazdasági Szolgáltató és Kereskedelmi Kft.,38800.0
12466,Keller AG Ziegeleien,9980000.0
12467,Kellogg Company of Great Britain Ltd,518.0
12468,Kemira Chemicals (UK) Limited,876446.0
12469,Kent Enviropower Ltd,395556186.0
12470,Kent Lisby Jakobsen,11444.0
12471,Keravan Lämpövoima Oy,147000.0
12472,Kereki Tojás Kft.,39100.0
12473,Keresztes Kristóf,31000.0
12474,Kerry County Council,247177.31
12475,Kerry Ingredients (Ireland) Limited,121647.0
12476,Kerry Pig Producers Limited,15564.5
12477,Keve-Sertés Kft.,24900.0
12478,Keyser et Fils sa,1.08
12479,Kiernan Breeding Stock,13389.0
12480,Kiernan Farms (Aughafad),160861.19999999998
12481,Kiernan Farms (Sligo) Unlimited Company,12279.4
12482,Kiertokaari Oy,1760000.0
12483,Kiikan Sikala Oy,10900.0
12484,Kilcullen Landfill Limited,698561.272
12485,Kildare County Council,2774503.0
12486,Killinkere Farms,12541.9
12487,"Kimberly-Clark, s.r.o.",422.0
12488,Kings Farmers,14850.0
12489,Kinswood Eggs Ltd,16187.0
12490,Kirchdorfer Industries,248125117.2
12491,Kis János,18500.0
12492,Klanica Časar,48000.0
12493,Klein,51500.0
12494,Klitgaard Agro A/S,31593.0
12495,Knauf Insulation Ltd,191559.0
12496,Knauf Insulation doo,246300.0
